composition,Phase,Mean VEC,electronegativity_difference,Atomic_Radius_Difference,Calculated_Youngs_Modulus,Mixing_Enthalpy,Mixing_Entropy,Work_Function,Shear_Modulus_G,MOd_Missmatch,shear_modulus_difference,melting_Temp,cohesive_enrg,Ionization_enrg,Pauling_electronegativity
Al0.3 Co1 Cr1 Fe1 Ni1,FCC+Sec,7.883720930232558,0.19534883720930218,7.20930232558139,213.95348837209303,-7.268793942671714,12.82528552396791,1.1774418604651162,82.76511627906977,-0.041094094898103777,0.07137022513297474,1806.2886046511628,4.236744186046511,7.438558139534884,0.023119524067063274
Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni2,FCC+Sec,8.333333333333334,0.21416666666666662,7.0,199.83333333333331,-5.194444444444444,13.936217283966153,1.2208333333333332,76.88333333333333,-0.04904139229914762,0.08943729605335472,1726.77,4.179166666666667,7.447666666666667,0.0235486111111111
Al8 Co17 Cr17 Cu8 Fe17 Ni33,FCC+Sec,8.33,0.21399999999999997,7.030000000000001,200.83,-5.1292,13.914919305443618,1.2136,77.288,-0.048120633658584544,0.08741895758394655,1732.5692000000001,4.184100000000001,7.45166,0.02335599999999999
Al1 Co1 Cr1 Cu0.5 Fe1 Ni3,FCC+Sec,8.2,0.21133333333333315,6.400000000000006,191.20000000000002,-8.391111111111112,13.482547062872081,1.3319999999999999,73.39333333333335,-0.05701016487692481,0.10794167607323747,1674.0473333333334,4.159333333333333,7.375866666666667,0.026903111111111093
Co2 Cr0.5 Ni2 V1 W0.5,FCC+Sec,8.5,0.49,11.416666666666671,215.16666666666669,-8.916666666666668,12.015275397574356,1.0758333333333334,82.83333333333333,-0.04179040830251034,0.10823492261415577,2018.75,4.911666666666667,7.51725,0.0677
Co1 Cr1 Fe1 Nb0.25 Ni1,FCC+Sec,8.058823529411764,0.20705882352941174,19.058823529411768,217.7058823529412,-7.640138408304498,12.70766391344736,1.056470588235294,84.11764705882354,-0.029211459615682625,0.05450046457039463,1923.4117647058822,4.4947058823529416,7.501117647058823,0.022959169550173002
Co1 Fe1 Ni1 Si0.5,FCC+Sec,8.285714285714286,0.04714285714285715,12.0,192.42857142857142,-19.428571428571427,11.238732128524116,1.5714285714285712,73.28571428571428,-0.012064705932729236,0.02296623082505919,1757.2857142857142,4.407142857142857,7.856714285714286,0.002040816326530604
Co1 Fe1 Ni1 Si0.75,FCC+Sec,8.0,0.048666666666666636,11.200000000000003,186.73333333333335,-24.96,11.467435803685827,1.7679999999999998,71.53333333333333,-0.01523348280950558,0.030899942588087346,1752.6000000000001,4.422,7.876333333333333,0.0019697777777777695
Co1 Fe1 Ni1 Ti1,FCC+Sec,7.75,0.25,16.5,184.0,-20.75,11.52565131835077,1.5675,69.25,-0.021611505341611006,0.04581058009357609,1812.0,4.49,7.56275,0.04329999999999998
Al0.5 Co1 Cr1 Fe1 Mo0.5 Ni1,FCC+Sec,7.5,0.3270000000000004,12.700000000000003,219.70000000000002,-8.680000000000001,14.533431935812189,1.272,84.23,-0.05385813621804088,0.096477199175175,1880.3469999999998,4.46,7.346500000000001,0.04656200000000001
Co1 Cr1 Fe1 Mo0.5 Ni1,FCC+Sec,8.0,0.3022222222222224,11.777777777777771,236.33333333333331,-4.345679012345679,13.145213438928542,1.0788888888888888,90.66666666666666,-0.019879789950236083,0.04211721453287198,1985.5555555555554,4.582222222222222,7.4976666666666665,0.03945679012345681
Al1 Cu0.062 Li0.062 Mg0.062 Zn0.062,FCC+Sec,3.69551282051282,0.6001923076923075,29.677884615384627,70.6955128205128,-1.133074457593688,6.435880287969336,2.713413461538461,26.662660256410252,-0.0511483607898482,0.09330346945321107,918.2293269230767,3.088749999999999,6.294708333333332,0.05511595167652857
Al1 Li0.062 Mg0.062 Sn0.062 Zn0.062,FCC+Sec,3.3477564102564097,0.6031730769230768,37.98878205128206,66.72115384615383,-0.5245007396449702,6.435880287969336,2.8609615384615377,25.157371794871793,-0.043246040139667964,0.0703636238550941,875.8681249999997,3.0713621794871786,6.275730769230767,0.059268965729783005
Co1 Fe1 Mo0.2 Ni1 V1,FCC+Sec,7.904761904761905,0.3309523809523811,11.190476190476204,193.76190476190476,-10.158730158730158,12.568476876778147,1.0519047619047617,74.76190476190476,-0.013908794138504384,0.03317375958456732,1921.238095238095,4.71047619047619,7.5211428571428565,0.03365532879818596
Co1 Fe1 Mo0.4 Ni1 V1,FCC+Sec,7.8181818181818175,0.3159090909090909,10.681818181818187,199.9090909090909,-9.83471074380165,13.010609348225904,1.0672727272727274,76.81818181818181,-0.01915251238835939,0.0450404397605126,1965.5454545454545,4.806363636363637,7.501954545454545,0.04163016528925623
Co1 Fe1 Mo0.6 Ni1 V1,FCC+Sec,7.739130434782609,0.3021739130434784,10.217391304347814,205.5217391304348,-9.52741020793951,13.241589181517464,1.081304347826087,78.69565217391306,-0.023429991839992885,0.053572845761728854,2006.0,4.893913043478261,7.484434782608696,0.048120982986767535
Co1 Fe1 Mo0.8 Ni1 V1,FCC+Sec,7.666666666666666,0.2895833333333331,9.791666666666657,210.66666666666666,-9.236111111111112,13.350675322473435,1.0941666666666667,80.41666666666667,-0.02689131528726601,0.05970093156863272,2043.0833333333335,4.974166666666667,7.468375,0.05340798611111115
Co0.833 Fe0.833 Mo0.833 Ni1 V0.833,FCC+Sec,7.692520775623269,0.27692059095106214,9.615881809787624,214.806325023084,-9.083080538738107,13.35703508577051,1.1080817174515236,81.76869806094183,-0.02872146404086763,0.06214767801138499,2063.7382271468146,5.024561403508772,7.460785780240074,0.05554530040779652
Co0.714 Fe0.714 Mo0.714 Ni1 V0.714,FCC+Sec,7.7780082987551875,0.2759232365145232,9.815352697095449,214.25778008298755,-9.163410796990412,13.295246141667366,1.1100051867219918,81.55497925311204,-0.02781827351471325,0.060337789870324995,2051.2997925311206,5.002904564315353,7.4674253112033195,0.05353916663797116
Co0.625 Fe0.625 Mo0.625 Ni1 V0.625,FCC+Sec,7.857142857142857,0.27500000000000036,10.0,213.75,-9.209183673469388,13.206621444034093,1.1117857142857144,81.35714285714286,-0.026966211868459877,0.05863236623780854,2039.7857142857142,4.982857142857144,7.473571428571429,0.051678571428571476
Co0.556 Fe0.556 Mo0.556 Ni1 V0.556,FCC+Sec,7.930521091811415,0.27414392059553383,10.1712158808933,213.27915632754343,-9.227068696931822,13.099055240803477,1.1134367245657568,81.17369727047148,-0.026163132412568645,0.0570248686693549,2029.1091811414394,4.9642679900744415,7.47927047146402,0.04995027122881126
Co0.5 Fe0.5 Mo0.5 Ni1 V0.5,FCC+Sec,8.0,0.27333333333333343,10.333333333333343,212.83333333333334,-9.222222222222221,12.975746340770252,1.115,81.0,-0.02539178170459937,0.055479347660417594,2018.9999999999998,4.946666666666666,7.484666666666667,0.048311111111111145
Co1 Fe1 Mo1 Ni1 V1,FCC+Sec,7.6,0.278,9.400000000000006,215.4,-8.96,13.380866803977112,1.1059999999999999,82.00000000000001,-0.029677505036168755,0.06406900654372397,2077.2,5.048,7.4536,0.057712000000000055
Al0.111 Cu1 Mn1 Ni1,FCC+Sec,9.107360977177757,0.23036322725811642,8.036001285760221,172.21793635486983,-1.9267804818625054,10.088012632708608,1.1392189006750242,52.14378013500483,-0.05356530535113514,0.11253939504482052,1513.4635711989717,3.607508839601415,7.542412729026037,0.05619253587476585
Cu1 Mn1 Ni1 Sn0.111,FCC+Sec,9.143040822886531,0.24285117325618755,34.3940855030537,171.50433944069428,-0.18350290303452407,10.088012632708608,1.1734715525554484,51.84763741562199,-0.05940526797944439,0.1204045660681024,1498.178682095789,3.5996592735454835,7.590865959498553,0.056112253354688224
Cu1 Mn1 Ni1 Sn0.053,FCC+Sec,9.240746806419915,0.2396757287913529,35.047494267933175,173.8126433016705,-0.09097922723231423,9.703427372685264,1.1203439240091713,52.49066491975106,-0.053548428192888256,0.1116548928430722,1517.0452800524074,3.6083917458237793,7.595555846708155,0.05609654698427997
Co1 Cr1 Fe1 Mo0.304 Ni1,FCC+Sec,8.091078066914497,0.3159851301115242,12.314126394052053,232.11338289962825,-4.157971835657329,12.833891614574775,1.0647211895910782,89.33085501858736,-0.018980002875538467,0.040228142828123176,1944.0947955390334,4.480315985130112,7.5158215613382895,0.03255586572877656
Co1 Cr1 Fe1 Mn1 Mo0.087 Ni1,FCC+Sec,7.965795164143897,0.3872616473363475,12.777668566935333,221.27442500491452,-4.139956114115666,13.871491275482606,1.0479516414389622,77.34224493807747,-0.054508217501080175,0.11167661260160736,1819.9237271476313,4.073784155690978,7.517517790446236,0.04285219372808936
Co1 Cr1 Fe1 Mn1 Mo0.136 Ni1,FCC+Sec,7.947040498442368,0.3835669781931468,12.655763239875398,222.30218068535825,-4.128211100435749,14.043213379496251,1.051214953271028,77.74922118380063,-0.054811814399869846,0.11230074799401794,1830.1900311526479,4.099984423676013,7.51352492211838,0.04527766859793674
Co1 Cr1 Fe1 Mn1 Mo0.19 Ni1,FCC+Sec,7.926782273603083,0.37957610789980767,12.524084778420061,223.41233140655103,-4.114923838269088,14.196414220025586,1.0547398843930635,78.18882466281309,-0.05513165551279343,0.11289268883593029,1841.2793834296722,4.128285163776493,7.509211946050096,0.04783624949417323
Co1 Cr1 Fe1 Ni1 W0.5,FCC+Sec,8.444444444444445,0.47999999999999976,11.777777777777771,245.44444444444443,-3.259259259259259,13.145213438928542,1.0833333333333335,95.22222222222221,-0.036316573394605894,0.08596920957071222,2074.333333333333,4.813333333333333,7.582666666666666,0.07422222222222222
Co1 Cr1 Fe1 Mn0.2 Ni1 Pd1,FCC+Sec,8.538461538461538,0.3326923076923074,10.65384615384616,203.76923076923075,-6.183431952662721,14.22159653636338,1.025,76.73076923076923,-0.04702641797379183,0.09522678877645241,1849.778846153846,4.17,7.694961538461539,0.0676701183431953
Co1 Cr1 Fe1 Mn0.4 Ni1 Pd1,FCC+Sec,8.481481481481481,0.3296296296296297,10.703703703703724,203.55555555555554,-6.666666666666664,14.58502024404227,1.025925925925926,75.18518518518519,-0.05292962260005177,0.10649615375282097,1837.5277777777776,4.123703703703704,7.685296296296295,0.07305898491083682
Co1 Cr1 Fe1 Mn0.6 Ni1 Pd1,FCC+Sec,8.428571428571429,0.3410714285714287,10.749999999999972,203.3571428571429,-7.066326530612246,14.77811766176137,1.0267857142857144,73.75,-0.05767674304216029,0.11695325645340009,1826.1517857142858,4.0807142857142855,7.676321428571429,0.07751913265306126
Co1 Cr1 Fe1 Mn0.8 Ni1 Pd1,FCC+Sec,8.379310344827587,0.35172413793103474,10.793103448275843,203.17241379310346,-7.395957193816886,14.870722517651311,1.0275862068965518,72.41379310344828,-0.061536263194490556,0.12665986394557824,1815.560344827586,4.040689655172414,7.66796551724138,0.0812009512485137
Co1 Cr1 Cu1 Fe1 Ni1 V0.042,FCC+Sec,8.768345894486316,0.20428401428004772,7.73502578341926,205.15192383974616,2.9090034822131154,13.669959698066332,1.0309004363347878,79.07457358191195,-0.03441749670195941,0.07272566695826445,1772.403014676716,4.149746132487109,7.57622610075367,0.017567419790381185
Co1 Cr1 Cu1 Fe1 Ni1 V0.087,FCC+Sec,8.735010811873403,0.20247690190682133,7.666601140161191,204.46943188519757,2.6073546553001177,13.871491275482606,1.0297424808334972,78.87930017692157,-0.034646134279878546,0.07312633918749692,1776.0351877334383,4.160009828975821,7.568881855710635,0.018143814049921
Co1 Cr1 Cu1 Fe1 Ni1 V0.136,FCC+Sec,8.699376947040498,0.20054517133956362,7.59345794392523,203.7398753894081,2.2903504430275325,14.043213379496251,1.0285046728971963,78.67056074766356,-0.03487235056307419,0.0735444294578213,1779.9178348909657,4.170981308411215,7.561031152647976,0.01874551149542415
Co1 Cr1 Cu1 Fe1 Ni1 V0.19,FCC+Sec,8.660886319845858,0.19845857418111734,7.51445086705202,202.9518304431599,1.954254699084128,14.196414220025586,1.0271676300578032,78.4450867052023,-0.03509609706152285,0.07398397132385585,1784.1117533718686,4.182832369942196,7.552551059730249,0.01937867768533677
Mn0.3 Fe0.7,HCP,7.699999999999999,0.19599999999999995,0.700000000000017,207.1,0.0,5.078725807284385,1.05,67.9,-0.05149394806244409,0.10061794937977317,1723.3999999999999,3.872,7.7616,0.032928000000000006
Mn0.47 Re0.53,HCP,9.120000000000001,0.18549999999999978,5.300000000000011,338.45,-0.9964,5.74785146710046,1.2355,110.79,-0.1731073425344215,0.4149967329220765,2547.2,5.5594,7.67038,0.061029499999999945
Mn0.24 Au0.76,HCP,5.4799999999999995,0.7524,12.919999999999987,106.8,-8.0256,4.581678522115092,1.012,28.92,-0.006223586250352152,0.01395751909689342,1380.9307999999999,3.5888,8.79592,0.35754048
Fe0.05 Co0.95,HCP,8.95,0.047499999999999654,0.9500000000000028,209.1,-0.19,1.6504557331775846,1.031,75.35,-0.00019591756361201154,0.0004099427181007549,1770.1499999999999,4.3845,7.8820500000000004,0.00023749999999999832
Fe0.95 Ni0.05,HCP,8.1,0.07600000000000007,1.8999999999999915,210.45,-0.38,1.6504557331775846,1.0554999999999999,81.69999999999999,-0.00013200978610532167,0.00025618399703965217,1806.85,4.288,7.8889,0.0006079999999999978
Co0.75 Cr0.25,HCP,8.25,0.16500000000000004,2.25,226.5,-3.0,4.675254392360772,1.0025,85.0,-0.017263082179464123,0.04152249134948099,1871.0,4.317499999999999,7.6025,0.018149999999999996
Co0.75 Ni0.25,HCP,9.25,0.022499999999999964,0.75,206.75,0.0,4.675254392360772,1.0625,75.25,-1.6460450937482492e-05,3.311221730444464e-05,1758.0,4.4025,7.82075,0.0003375000000000006
Co0.6 Mo0.4,HCP,7.8,0.16800000000000015,8.400000000000006,257.0,-4.8,5.595418999514958,1.174,93.0,-0.02429062381920577,0.05619146722164413,2219.2,5.362,7.568200000000001,0.03763200000000006
Co0.9 Mo0.1,HCP,8.7,0.2520000000000002,12.599999999999994,221.0,-1.8000000000000003,2.7027398407765,1.066,79.5,-0.011294322372030784,0.028835884656461388,1880.8000000000002,4.633,7.8028,0.014112000000000026
Co0.5 Re0.5,HCP,10.0,0.010000000000000009,6.0,336.0,2.0,5.762825659175385,1.2149999999999999,126.5,-0.07068019443882315,0.16574231748660345,2613.5,6.145,7.8805,0.00020000000000000036
Co0.6 Pt0.4,HCP,7.0,0.23999999999999977,8.400000000000006,192.6,-6.72,5.595418999514958,1.27,69.4,-0.0047600790626466105,0.009766711790646877,1877.3600000000001,4.97,8.3122,0.07679999999999997
Hf0.98 Au0.02,HCP,7.9399999999999995,1.2152,14.699999999999989,142.68,-4.9392,0.8150971878076918,1.7448,29.939999999999998,-0.00010316212977023662,0.0001967863582877177,2482.6266,5.975599999999999,6.87302,0.06027392
Re0.99 Hf0.01,HCP,10.97,0.5939999999999999,21.78,459.81,-1.1880000000000002,0.4655967566262008,1.4036,176.52,-0.005857661162843027,0.006959383799456613,3449.47,7.881200000000001,7.86945,0.007127999999999997
Hf0.5 Ti0.5,HCP,6.0,0.1200000000000001,6.0,130.0,0.0,5.762825659175385,2.395,37.0,-0.016450543455453437,0.03579254930606282,2223.5,5.435,6.8265,0.0288
Hf0.5 Zr0.5,HCP,6.0,0.015000000000000124,0.5,119.0,0.0,5.762825659175385,1.625,31.5,-0.0011078797950422395,0.0022675736961451295,2317.0,6.275,6.7295,0.0004500000000000008
Hf0.618 Zr0.382,HCP,6.4719999999999995,0.01854,0.617999999999995,124.9,0.0,5.52909882657725,1.65686,31.146,-0.0010592943557237201,0.002190230331003141,2361.6040000000003,6.21482,6.752038000000001,0.00042493680000000076
Hf0.98 Zr0.02,HCP,7.92,0.029400000000000093,0.9800000000000182,143.0,0.0,0.8150971878076918,1.7546,30.06,-9.29735769120549e-05,0.00019521834574364277,2498.44,6.0302,6.82118,3.528000000000006e-05
Zr0.57 Hf0.43,HCP,5.72,0.017099999999999893,0.5699999999999932,115.5,0.0,5.6810801914556155,1.6061,31.71,-0.0010795371620938993,0.0021937813325409094,2290.54,6.310699999999999,6.71613,0.00044118000000000076
Re0.86 Mo0.14,HCP,10.299999999999999,0.22360000000000024,1.7199999999999989,444.24,-3.3712,3.366866414821585,1.3986,169.88,-0.007689447580115832,0.014034533109120255,3380.18,7.748800000000001,7.7706599999999995,0.016278080000000028
Re0.92 Mo0.08,HCP,10.600000000000001,0.23920000000000008,1.8400000000000034,452.28000000000003,-2.0608,2.3176885568840357,1.3992,173.36,-0.004678341490179379,0.008238269686527938,3413.96,7.813600000000001,7.81752,0.009950720000000017
Pd0.54 Mo0.46,HCP,8.16,0.021600000000000286,0.0,216.68,-14.904000000000002,5.736192407823133,1.1578,78.96000000000001,-0.09287108291873677,0.23012536839090547,2319.3070000000002,5.2378,7.767520000000001,0.0007948800000000016
Mo0.5 Pd0.5,HCP,8.0,0.020000000000000018,0.0,225.0,-15.0,5.762825659175385,1.1749999999999998,82.0,-0.09012326415977534,0.2147531231409875,2362.025,5.355,7.718,0.0008000000000000014
Mo0.6 Pt0.4,HCP,5.199999999999999,0.07199999999999962,0.0,264.6,-26.88,5.595418999514958,1.486,96.4,-0.04224207658699235,0.08990031163375287,2554.16,6.427999999999999,7.843,0.006911999999999962
Mo0.58 Pt0.42,HCP,5.159999999999999,0.06959999999999988,0.0,261.38,-27.283199999999997,5.655947689597564,1.4907999999999997,95.22,-0.0433006201008381,0.09352440479759204,2537.0679999999998,6.4084,7.8802,0.007015679999999961
Re0.99 Nb0.01,HCP,10.940000000000001,0.29699999999999993,8.909999999999997,459.42,-1.0296,0.4655967566262008,1.3992,176.6,-0.005047342100060546,0.0062217114772684995,3451.91,7.896700000000001,7.86879,0.0017819999999999982
Re0.58 Pt0.42,HCP,8.06,0.22040000000000015,1.160000000000025,339.09999999999997,-3.8975999999999997,5.655947689597564,1.4966,128.85999999999999,-0.09107322503436455,0.20082267766316395,2863.6079999999997,7.0348,8.333179999999999,0.07035167999999996
Re0.6 Pt0.4,HCP,8.2,0.2280000000000002,1.1999999999999886,345.0,-3.84,5.595418999514958,1.492,131.2,-0.08843970878533408,0.19086016508030942,2891.96,7.0760000000000005,8.3116,0.06931199999999996
Hf0.5 Sc0.5,HCP,5.5,0.030000000000000027,1.5,109.0,5.0,5.762825659175385,2.625,29.5,-0.0001424374610522576,0.00028727377190462355,2160.0,4.645,6.6935,0.0018000000000000032
Sc0.5 Zr0.5,HCP,3.5,0.015000000000000124,1.0,84.0,4.0,5.762825659175385,2.49,31.0,-0.00201765447667087,0.004162330905306972,1971.0,4.9,6.598000000000001,0.0004500000000000008
Sc0.90 Zr0.10,HCP,3.1,0.027000000000000135,1.8000000000000114,76.00000000000001,1.4400000000000002,2.7027398407765,3.2900000000000005,29.400000000000002,-0.0007809581575635872,0.001665972511453562,1845.4,3.596,6.5692,0.0001620000000000003
Re0.99 Ta0.01,HCP,10.98,0.3959999999999999,8.909999999999997,460.23,-0.9504000000000001,0.4655967566262008,1.4017,176.91,-0.002675492254128894,0.0037582306101558195,3457.31,7.902000000000001,7.8801,0.0031679999999999985
Cr0.96 Ta0.04,HCP,6.12,0.15359999999999996,17.28,275.28,-1.0752,1.3962876442619143,0.946,113.16,-0.003842766299861784,0.00634542930795162,2224.3999999999996,4.26,6.81192,0.0019660799999999977
Re0.99 Ti0.01,HCP,10.93,0.35640000000000005,9.900000000000006,459.53000000000003,-0.9900000000000001,0.4655967566262008,1.4163,176.66,-0.00449898325636803,0.005695978470862196,3443.8199999999997,7.8695,7.869479999999999,0.0025660799999999984
Ti0.89 V0.11,HCP,4.11,0.08009999999999984,11.570000000000022,117.32,-0.7832,2.8809285111417906,2.7957,45.43000000000001,-0.0035179455488805987,0.008016483864967469,1967.62,4.9006,6.818980000000001,0.001585979999999995
Ti0.96 Ta0.04,HCP,4.2,0.03839999999999999,0.960000000000008,118.8,0.1536,1.3962876442619143,2.9716,44.99999999999999,-0.004641357652809579,0.011851851851851856,1994.9599999999998,4.9799999999999995,6.87048,0.0001228800000000002
Ti0.987 Ta0.013,HCP,4.0649999999999995,0.03948000000000018,0.9869999999999948,116.91000000000001,0.051323999999999995,0.5767555523564135,3.01102,44.324999999999996,-0.001592059087648555,0.0040817183490274795,1958.537,4.892249999999999,6.841806,4.105920000000007e-05
Ti0.97 Nb0.03,HCP,4.03,0.05820000000000003,0.9699999999999989,115.67,0.23279999999999998,1.1202463862465808,2.9787,43.82,-0.0002903917088582257,0.000545570329306584,1965.27,4.9315999999999995,6.8259300000000005,0.00020952000000000037
Re0.97 V0.03,HCP,10.82,0.2619,2.9099999999999966,452.95,-1.5131999999999999,1.1202463862465808,1.3849999999999998,174.37,-0.010193188043031019,0.014012647416673196,3420.72,7.8223,7.845979999999999,0.00424278
Re0.9 W0.1,HCP,10.9,0.4139999999999999,1.8000000000000114,457.8,-1.4400000000000002,2.7027398407765,1.403,176.3,-0.00043146535715261544,0.0008368270837267838,3482.6,8.0,7.878399999999999,0.038088
